Title,PDF URL,DOI,Published Date,Primary Category,Entry ID,Citation Count,Paper ID
persian causality corpus (percause) and the causality detection benchmark,http://arxiv.org/pdf/2106.14165v1,,27/06/2021 08:54,cs.CL,http://arxiv.org/abs/2106.14165v1,0,3399
back-translated task adaptive pretraining: improving accuracy and robustness on text classification,http://arxiv.org/pdf/2107.10474v1,,22/07/2021 07:27,cs.CL,http://arxiv.org/abs/2107.10474v1,0,3401
nearest neighbour few-shot learning for cross-lingual classification,http://arxiv.org/pdf/2109.02221v1,,06/09/2021 04:18,cs.CL,http://arxiv.org/abs/2109.02221v1,0,3408
"bert, mbert, or bibert? a study on contextualized embeddings for neural machine translation",http://arxiv.org/pdf/2109.04588v1,,10/09/2021 00:43,cs.CL,http://arxiv.org/abs/2109.04588v1,0,3409
sentiment analysis in poems in misurata sub-dialect -- a sentiment detection in an arabic sub-dialect,http://arxiv.org/pdf/2109.07203v1,,15/09/2021 11:42,cs.CL,http://arxiv.org/abs/2109.07203v1,0,3413
exploring teacher-student learning approach for multi-lingual speech-to-intent classification,http://arxiv.org/pdf/2109.13486v1,,28/09/2021 05:43,cs.CL,http://arxiv.org/abs/2109.13486v1,0,3417
bert got a date: introducing transformers to temporal tagging,http://arxiv.org/pdf/2109.14927v3,,30/09/2021 09:54,cs.CL,http://arxiv.org/abs/2109.14927v3,0,3418
leveraging recent advances in pre-trained language models foreye-tracking prediction,http://arxiv.org/pdf/2110.04475v1,,09/10/2021 07:46,cs.CL,http://arxiv.org/abs/2110.04475v1,0,3420
context matters in semantically controlled language generation for task-oriented dialogue systems,http://arxiv.org/pdf/2111.14119v1,,28/11/2021 11:48,cs.CL,http://arxiv.org/abs/2111.14119v1,0,3427
exploring extreme parameter compression for pre-trained language models,http://arxiv.org/pdf/2205.10036v1,,20/05/2022 10:16,cs.CL,http://arxiv.org/abs/2205.10036v1,0,3448
tagprime: a unified framework for relational structure extraction,http://arxiv.org/pdf/2205.12585v2,,25/05/2022 09:57,cs.CL,http://arxiv.org/abs/2205.12585v2,0,3451
sscibert: a pre-trained language model for social science texts,http://arxiv.org/pdf/2206.04510v3,,09/06/2022 14:49,cs.CL,http://arxiv.org/abs/2206.04510v3,0,3454
muboost: an effective method for solving indic multilingual text classification problem,http://arxiv.org/pdf/2206.10280v1,,21/06/2022 13:06,cs.CL,http://arxiv.org/abs/2206.10280v1,0,3458
don't judge a language model by its last layer: contrastive learning with layer-wise attention pooling,http://arxiv.org/pdf/2209.05972v1,,13/09/2022 14:09,cs.CL,http://arxiv.org/abs/2209.05972v1,0,3474
"comma: modeling relationship among motivations, emotions and actions in language-based human activities",http://arxiv.org/pdf/2209.06470v1,,14/09/2022 08:54,cs.CL,http://arxiv.org/abs/2209.06470v1,0,3475
medjex: a medical jargon extraction model with wiki's hyperlink span and contextualized masked language model score,http://arxiv.org/pdf/2210.05875v1,,12/10/2022 03:27,cs.CL,http://arxiv.org/abs/2210.05875v1,0,3480
a comparison of svm against pre-trained language models (plms) for text classification tasks,http://arxiv.org/pdf/2211.02563v1,,04/11/2022 16:28,cs.CL,http://arxiv.org/abs/2211.02563v1,0,3492
a hybrid entity-centric approach to persian pronoun resolution,http://arxiv.org/pdf/2211.06257v1,,11/11/2022 14:59,cs.CL,http://arxiv.org/abs/2211.06257v1,0,3494
revisiting offline compression: going beyond factorization-based methods for transformer language models,http://arxiv.org/pdf/2302.04045v1,,08/02/2023 13:36,cs.CL,http://arxiv.org/abs/2302.04045v1,0,3506
can bert refrain from forgetting on sequential tasks? a probing study,http://arxiv.org/pdf/2303.01081v1,,02/03/2023 09:03,cs.CL,http://arxiv.org/abs/2303.01081v1,0,3510
block-wise bit-compression of transformer-based models,http://arxiv.org/pdf/2303.09184v2,,16/03/2023 09:53,cs.CL,http://arxiv.org/abs/2303.09184v2,0,3513
machine psychology: investigating emergent capabilities and behavior in large language models using psychological methods,http://arxiv.org/pdf/2303.13988v3,,24/03/2023 13:24,cs.CL,http://arxiv.org/abs/2303.13988v3,0,3514
evaluation of gpt and bert-based models on identifying protein-protein interactions in biomedical text,http://arxiv.org/pdf/2303.17728v1,,30/03/2023 23:06,cs.CL,http://arxiv.org/abs/2303.17728v1,0,3518
mphayaner: named entity recognition for tshivenda,http://arxiv.org/pdf/2304.03952v1,,08/04/2023 09:03,cs.CL,http://arxiv.org/abs/2304.03952v1,0,3523
the benefits of bad advice: autocontrastive decoding across model layers,http://arxiv.org/pdf/2305.01628v1,,02/05/2023 18:42,cs.CL,http://arxiv.org/abs/2305.01628v1,0,3526
constructing holistic measures for social biases in masked language models,http://arxiv.org/pdf/2305.07795v2,,13/05/2023 00:09,cs.CL,http://arxiv.org/abs/2305.07795v2,0,3532
what's the meaning of superhuman performance in today's nlu?,http://arxiv.org/pdf/2305.08414v1,,15/05/2023 08:48,cs.CL,http://arxiv.org/abs/2305.08414v1,0,3533
sentence embedder guided utterance encoder (segue) for spoken language understanding,http://arxiv.org/pdf/2305.12301v1,,21/05/2023 00:55,cs.CL,http://arxiv.org/abs/2305.12301v1,0,3537
continuous multilinguality with language vectors,http://arxiv.org/pdf/1612.07486v2,,22/12/2016 08:29,cs.CL,http://arxiv.org/abs/1612.07486v2,2,11
categorical tools for natural language processing,http://arxiv.org/pdf/2212.06636v1,,13/12/2022 15:12,cs.CL,http://arxiv.org/abs/2212.06636v1,2,28
unnatural language processing: bridging the gap between synthetic and natural language data,http://arxiv.org/pdf/2004.13645v1,,28/04/2020 17:41,cs.CL,http://arxiv.org/abs/2004.13645v1,2,29
evaluating computational language models with scaling properties of natural language,http://arxiv.org/pdf/1906.09379v1,,22/06/2019 04:24,cs.CL,http://arxiv.org/abs/1906.09379v1,2,51
large language models are not models of natural language: they are corpus models,http://arxiv.org/pdf/2112.07055v2,,13/12/2021 22:39,cs.CL,http://arxiv.org/abs/2112.07055v2,2,66
development of word embeddings for uzbek language,http://arxiv.org/pdf/2009.14384v1,,30/09/2020 02:52,cs.CL,http://arxiv.org/abs/2009.14384v1,2,86
xlda: cross-lingual data augmentation for natural language inference and question answering,http://arxiv.org/pdf/1905.11471v1,,27/05/2019 20:44,cs.CL,http://arxiv.org/abs/1905.11471v1,2,101
semantic parsing natural language into sparql: improving target language representation with neural attention,http://arxiv.org/pdf/1803.04329v1,,12/03/2018 15:59,cs.CL,http://arxiv.org/abs/1803.04329v1,2,130
natural language is all a graph needs,http://arxiv.org/pdf/2308.07134v3,,14/08/2023 14:41,cs.CL,http://arxiv.org/abs/2308.07134v3,2,142
error analysis for vietnamese dependency parsing,http://arxiv.org/pdf/1911.03724v1,,09/11/2019 16:00,cs.CL,http://arxiv.org/abs/1911.03724v1,2,161
hidden markov model based part of speech tagger for sinhala language,http://arxiv.org/pdf/1407.2989v1,,11/07/2014 00:57,cs.CL,http://arxiv.org/abs/1407.2989v1,2,187
quantifying uncertainties in natural language processing tasks,http://arxiv.org/pdf/1811.07253v1,,18/11/2018 01:36,cs.CL,http://arxiv.org/abs/1811.07253v1,2,236
can multilingual language models transfer to an unseen dialect? a case study on north african arabizi,http://arxiv.org/pdf/2005.00318v1,,01/05/2020 12:29,cs.CL,http://arxiv.org/abs/2005.00318v1,2,240
towards machine translation for the kurdish language,http://arxiv.org/pdf/2010.06041v1,,12/10/2020 22:28,cs.CL,http://arxiv.org/abs/2010.06041v1,2,248
transferring monolingual model to low-resource language: the case of tigrinya,http://arxiv.org/pdf/2006.07698v2,,13/06/2020 19:53,cs.CL,http://arxiv.org/abs/2006.07698v2,2,272
a holistic natural language generation framework for the semantic web,http://arxiv.org/pdf/1911.01248v1,,04/11/2019 14:35,cs.CL,http://arxiv.org/abs/1911.01248v1,2,290
is multilingual bert fluent in language generation?,http://arxiv.org/pdf/1910.03806v1,,09/10/2019 07:35,cs.CL,http://arxiv.org/abs/1910.03806v1,2,313
a subword level language model for bangla language,http://arxiv.org/pdf/1911.07613v1,,15/11/2019 08:22,cs.CL,http://arxiv.org/abs/1911.07613v1,2,315
translating natural language to planning goals with large-language models,http://arxiv.org/pdf/2302.05128v1,,10/02/2023 09:17,cs.CL,http://arxiv.org/abs/2302.05128v1,2,351
word-order biases in deep-agent emergent communication,http://arxiv.org/pdf/1905.12330v3,,29/05/2019 12:17,cs.CL,http://arxiv.org/abs/1905.12330v3,2,386
globalbench: a benchmark for global progress in natural language processing,http://arxiv.org/pdf/2305.14716v1,,24/05/2023 05:36,cs.CL,http://arxiv.org/abs/2305.14716v1,2,394
dataset for a neural natural language interface for databases (nnlidb),http://arxiv.org/pdf/1707.03172v1,,11/07/2017 09:33,cs.CL,http://arxiv.org/abs/1707.03172v1,2,427
what to do about non-standard (or non-canonical) language in nlp,http://arxiv.org/pdf/1608.07836v1,,28/08/2016 18:51,cs.CL,http://arxiv.org/abs/1608.07836v1,2,431
universal sentence representation learning with conditional masked language model,http://arxiv.org/pdf/2012.14388v3,,28/12/2020 18:06,cs.CL,http://arxiv.org/abs/2012.14388v3,2,435
creating a morphological and syntactic tagged corpus for the uzbek language,http://arxiv.org/pdf/2210.15234v1,,27/10/2022 08:44,cs.CL,http://arxiv.org/abs/2210.15234v1,2,463
machine translation systems in india,http://arxiv.org/pdf/1304.7728v1,,29/04/2013 19:04,cs.CL,http://arxiv.org/abs/1304.7728v1,2,466
textpruner: a model pruning toolkit for pre-trained language models,http://arxiv.org/pdf/2203.15996v1,,30/03/2022 03:10,cs.CL,http://arxiv.org/abs/2203.15996v1,2,468
exploring data augmentation for code generation tasks,http://arxiv.org/pdf/2302.03499v1,,05/02/2023 14:30,cs.CL,http://arxiv.org/abs/2302.03499v1,2,469
natural language processing all (nlp4all): a new online platform for teaching and learning nlp concepts,http://arxiv.org/pdf/2105.13704v1,,28/05/2021 10:57,cs.CL,http://arxiv.org/abs/2105.13704v1,2,480
can language models solve graph problems in natural language?,http://arxiv.org/pdf/2305.10037v1,,17/05/2023 09:29,cs.CL,http://arxiv.org/abs/2305.10037v1,2,484
knowledge graph guided semantic evaluation of language models for user trust,http://arxiv.org/pdf/2305.04989v1,,08/05/2023 19:53,cs.CL,http://arxiv.org/abs/2305.04989v1,2,488
few-shot learning for slot tagging with attentive relational network,http://arxiv.org/pdf/2103.02333v1,,03/03/2021 11:24,cs.CL,http://arxiv.org/abs/2103.02333v1,2,505
a survey of active learning for natural language processing,http://arxiv.org/pdf/2210.10109v2,,18/10/2022 20:14,cs.CL,http://arxiv.org/abs/2210.10109v2,2,514
towards interpretable natural language understanding with explanations as latent variables,http://arxiv.org/pdf/2011.05268v3,,24/10/2020 03:05,cs.CL,http://arxiv.org/abs/2011.05268v3,2,550
a simple and effective method to eliminate the self language bias in multilingual representations,http://arxiv.org/pdf/2109.04727v1,,10/09/2021 09:15,cs.CL,http://arxiv.org/abs/2109.04727v1,2,572
development of pos tagger for english-bengali code-mixed data,http://arxiv.org/pdf/2007.14576v1,,29/07/2020 04:42,cs.CL,http://arxiv.org/abs/2007.14576v1,2,631
banglabert: language model pretraining and benchmarks for low-resource language understanding evaluation in bangla,http://arxiv.org/pdf/2101.00204v4,,01/01/2021 09:28,cs.CL,http://arxiv.org/abs/2101.00204v4,2,648
fine-tuned language models are continual learners,http://arxiv.org/pdf/2205.12393v4,,24/05/2022 23:53,cs.CL,http://arxiv.org/abs/2205.12393v4,2,652
exploring the in-context learning ability of large language model for biomedical concept linking,http://arxiv.org/pdf/2307.01137v1,,03/07/2023 17:19,cs.CL,http://arxiv.org/abs/2307.01137v1,2,735
cross-lingual morphological tagging for low-resource languages,http://arxiv.org/pdf/1606.04279v1,,14/06/2016 10:43,cs.CL,http://arxiv.org/abs/1606.04279v1,2,748
adapting word embeddings to new languages with morphological and phonological subword representations,http://arxiv.org/pdf/1808.09500v1,,28/08/2018 20:11,cs.CL,http://arxiv.org/abs/1808.09500v1,2,751
byte pair encoding is suboptimal for language model pretraining,http://arxiv.org/pdf/2004.03720v2,,07/04/2020 22:21,cs.CL,http://arxiv.org/abs/2004.03720v2,2,755
neurips nlc2cmd competition: translating natural language to bash commands,http://arxiv.org/pdf/2103.02523v2,,03/03/2021 16:56,cs.CL,http://arxiv.org/abs/2103.02523v2,2,819
talk to papers: bringing neural question answering to academic search,http://arxiv.org/pdf/2004.02002v3,,04/04/2020 20:19,cs.CL,http://arxiv.org/abs/2004.02002v3,2,820
pet: an annotated dataset for process extraction from natural language text,http://arxiv.org/pdf/2203.04860v2,,09/03/2022 16:33,cs.CL,http://arxiv.org/abs/2203.04860v2,2,829
an hmm based named entity recognition system for indian languages: the ju system at icon,http://arxiv.org/pdf/1405.7397v1,,28/05/2014 22:05,cs.CL,http://arxiv.org/abs/1405.7397v1,2,841
does bert agree? evaluating knowledge of structure dependence through agreement relations,http://arxiv.org/pdf/1908.09892v1,,26/08/2019 20:56,cs.CL,http://arxiv.org/abs/1908.09892v1,2,851
phinc: a parallel hinglish social media code-mixed corpus for machine translation,http://arxiv.org/pdf/2004.09447v1,,20/04/2020 18:04,cs.CL,http://arxiv.org/abs/2004.09447v1,2,854
generating multilingual voices using speaker space translation based on bilingual speaker data,http://arxiv.org/pdf/2004.04972v1,,10/04/2020 11:01,cs.CL,http://arxiv.org/abs/2004.04972v1,2,907
it5: large-scale text-to-text pretraining for italian language understanding and generation,http://arxiv.org/pdf/2203.03759v1,,07/03/2022 22:39,cs.CL,http://arxiv.org/abs/2203.03759v1,2,915
bert for joint intent classification and slot filling,http://arxiv.org/pdf/1902.10909v1,,28/02/2019 05:54,cs.CL,http://arxiv.org/abs/1902.10909v1,2,933
informativeness and invariance: two perspectives on spurious correlations in natural language,http://arxiv.org/pdf/2204.04487v2,,09/04/2022 15:46,cs.CL,http://arxiv.org/abs/2204.04487v2,2,940
improving grounded language understanding in a collaborative environment by interacting with agents through help feedback,http://arxiv.org/pdf/2304.10750v1,,21/04/2023 06:37,cs.CL,http://arxiv.org/abs/2304.10750v1,2,946
hierarchical text generation using an outline,http://arxiv.org/pdf/1810.08802v1,,20/10/2018 14:27,cs.CL,http://arxiv.org/abs/1810.08802v1,2,961
development of a hindi lemmatizer,http://arxiv.org/pdf/1305.6211v2,,24/05/2013 19:01,cs.CL,http://arxiv.org/abs/1305.6211v2,2,971
learning in the rational speech acts model,http://arxiv.org/pdf/1510.06807v1,,23/10/2015 03:24,cs.CL,http://arxiv.org/abs/1510.06807v1,2,978
learning beyond datasets: knowledge graph augmented neural networks for natural language processing,http://arxiv.org/pdf/1802.05930v2,,16/02/2018 13:38,cs.CL,http://arxiv.org/abs/1802.05930v2,2,994
italy goes to stanford: a collection of corenlp modules for italian,http://arxiv.org/pdf/1609.06204v2,,20/09/2016 15:53,cs.CL,http://arxiv.org/abs/1609.06204v2,2,1011
local interpretations for explainable natural language processing: a survey,http://arxiv.org/pdf/2103.11072v2,,20/03/2021 02:28,cs.CL,http://arxiv.org/abs/2103.11072v2,2,1040
challenges of computational processing of code-switching,http://arxiv.org/pdf/1610.02213v1,,07/10/2016 11:22,cs.CL,http://arxiv.org/abs/1610.02213v1,2,1078
sentiment analysis of code-mixed languages leveraging resource rich languages,http://arxiv.org/pdf/1804.00806v1,,03/04/2018 04:19,cs.CL,http://arxiv.org/abs/1804.00806v1,2,1081
pidginunmt: unsupervised neural machine translation from west african pidgin to english,http://arxiv.org/pdf/1912.03444v1,,07/12/2019 05:30,cs.CL,http://arxiv.org/abs/1912.03444v1,2,1106
meta-learning for effective multi-task and multilingual modelling,http://arxiv.org/pdf/2101.10368v3,,25/01/2021 19:30,cs.CL,http://arxiv.org/abs/2101.10368v3,2,1109
multilingual byte2speech models for scalable low-resource speech synthesis,http://arxiv.org/pdf/2103.03541v2,,05/03/2021 08:41,cs.CL,http://arxiv.org/abs/2103.03541v2,2,1110
rare words: a major problem for contextualized embeddings and how to fix it by attentive mimicking,http://arxiv.org/pdf/1904.06707v4,,14/04/2019 16:26,cs.CL,http://arxiv.org/abs/1904.06707v4,2,1113
multiaztertest: a multilingual analyzer on multiple levels of language for readability assessment,http://arxiv.org/pdf/2109.04870v1,,10/09/2021 14:34,cs.CL,http://arxiv.org/abs/2109.04870v1,2,1132
beyond arabic: software for perso-arabic script manipulation,http://arxiv.org/pdf/2301.11406v1,,26/01/2023 20:37,cs.CL,http://arxiv.org/abs/2301.11406v1,2,1157
