Title,PdfUrl,PublishedDate,PrimaryCategory,PaperId,PublishedYear
improving retrieval-based question answering with deep inference models,http://arxiv.org/pdf/1812.02971v2,07/12/2018 10:44,cs.CL,3130,2018
a hybrid word-character approach to abstractive summarization,http://arxiv.org/pdf/1802.09968v2,27/02/2018 15:31,cs.CL,3295,2018
improving sentiment analysis in arabic using word representation,http://arxiv.org/pdf/1803.00124v2,28/02/2018 22:46,cs.CL,3307,2018
marrying up regular expressions with neural networks: a case study for spoken language understanding,http://arxiv.org/pdf/1805.05588v1,15/05/2018 07:40,cs.CL,3310,2018
visual referring expression recognition: what do systems actually learn?,http://arxiv.org/pdf/1805.11818v1,30/05/2018 07:03,cs.CL,3311,2018
explicit contextual semantics for text comprehension,http://arxiv.org/pdf/1809.02794v3,08/09/2018 13:34,cs.CL,3312,2018
vision as an interlingua: learning multilingual semantic embeddings of untranscribed speech,http://arxiv.org/pdf/1804.03052v1,09/04/2018 16:15,cs.CL,3318,2018
efficient contextualized representation: language model pruning for sequence labeling,http://arxiv.org/pdf/1804.07827v2,20/04/2018 22:10,cs.CL,3319,2018
an efficient approach to encoding context for spoken language understanding,http://arxiv.org/pdf/1807.00267v1,01/07/2018 05:11,cs.CL,3342,2018
attention-based encoder-decoder networks for spelling and grammatical error correction,http://arxiv.org/pdf/1810.00660v1,22/09/2018 00:47,cs.CL,3344,2018
"natural language processing: state of the art, current trends and challenges",http://arxiv.org/pdf/1708.05148v1,17/08/2017 07:42,cs.CL,77,2017
langpro: natural language theorem prover,http://arxiv.org/pdf/1708.09417v1,30/08/2017 19:22,cs.CL,99,2017
lanidenn: multilingual language identification on character window,http://arxiv.org/pdf/1701.03338v2,12/01/2017 13:41,cs.CL,109,2017
one model to rule them all: multitask and multilingual modelling for lexical analysis,http://arxiv.org/pdf/1711.01100v1,03/11/2017 10:53,cs.CL,135,2017
improved text language identification for the south african languages,http://arxiv.org/pdf/1711.00247v1,01/11/2017 08:27,cs.CL,153,2017
"listen, interact and talk: learning to speak via interaction",http://arxiv.org/pdf/1705.09906v1,28/05/2017 08:48,cs.CL,173,2017
do neural nets learn statistical laws behind natural language?,http://arxiv.org/pdf/1707.04848v2,16/07/2017 10:08,cs.CL,174,2017
"on the relation between dependency distance, crossing dependencies, and parsing. comment on ""dependency distance: a new perspective on syntactic patterns in natural languages"" by haitao liu et al",http://arxiv.org/pdf/1705.09837v2,27/05/2017 17:19,cs.CL,263,2017
adapting general-purpose speech recognition engine output for domain-specific natural language question answering,http://arxiv.org/pdf/1710.06923v1,12/10/2017 13:18,cs.CL,320,2017
word representation or word embedding in persian text,http://arxiv.org/pdf/1712.06674v1,18/12/2017 21:06,cs.CL,337,2017
a short review of ethical challenges in clinical natural language processing,http://arxiv.org/pdf/1703.10090v1,29/03/2017 16:12,cs.CL,340,2017
a study on neural network language modeling,http://arxiv.org/pdf/1708.07252v1,24/08/2017 03:14,cs.CL,372,2017
baselines and test data for cross-lingual inference,http://arxiv.org/pdf/1704.05347v2,18/04/2017 15:12,cs.CL,424,2017
a new semantic theory of natural language,http://arxiv.org/pdf/1709.04857v1,10/09/2017 14:18,cs.CL,425,2017
dataset for a neural natural language interface for databases (nnlidb),http://arxiv.org/pdf/1707.03172v1,11/07/2017 09:33,cs.CL,427,2017
interactive natural language acquisition in a multi-modal recurrent neural architecture,http://arxiv.org/pdf/1703.08513v2,24/03/2017 17:13,cs.CL,451,2017
probabilistic typology: deep generative models of vowel inventories,http://arxiv.org/pdf/1705.01684v1,04/05/2017 04:13,cs.CL,453,2017
a morphology-aware network for morphological disambiguation,http://arxiv.org/pdf/1702.03654v1,13/02/2017 07:08,cs.CL,473,2017
lexical disambiguation in natural language questions (nlqs),http://arxiv.org/pdf/1709.09250v1,26/09/2017 21:24,cs.CL,479,2017
a tidy data model for natural language processing using cleannlp,http://arxiv.org/pdf/1703.09570v2,27/03/2017 03:18,cs.CL,503,2017
comparative study of cnn and rnn for natural language processing,http://arxiv.org/pdf/1702.01923v1,07/02/2017 08:33,cs.CL,519,2017
automatic identification of altlexes using monolingual parallel corpora,http://arxiv.org/pdf/1708.03541v1,11/08/2017 14:45,cs.CL,520,2017
identifying civilians killed by police with distantly supervised entity-event extraction,http://arxiv.org/pdf/1707.07086v1,22/07/2017 02:47,cs.CL,523,2017
building a syllable database to solve the problem of khmer word segmentation,http://arxiv.org/pdf/1703.02166v1,07/03/2017 01:13,cs.CL,623,2017
smpost: parts of speech tagger for code-mixed indic social media text,http://arxiv.org/pdf/1702.00167v2,01/02/2017 09:04,cs.CL,646,2017
joint pos tagging and stemming for agglutinative languages,http://arxiv.org/pdf/1705.08942v1,24/05/2017 20:44,cs.CL,724,2017
language models of spoken dutch,http://arxiv.org/pdf/1709.03759v1,12/09/2017 10:27,cs.CL,798,2017
"who's to say what's funny? a computer using language models and deep learning, that's who!",http://arxiv.org/pdf/1705.10272v1,29/05/2017 17:20,cs.CL,845,2017
mmcr4nlp: multilingual multiway corpora repository for natural language processing,http://arxiv.org/pdf/1710.01025v3,03/10/2017 09:19,cs.CL,894,2017
mastering the dungeon: grounded language learning by mechanical turker descent,http://arxiv.org/pdf/1711.07950v3,21/11/2017 18:21,cs.CL,931,2017
natural language processing with small feed-forward networks,http://arxiv.org/pdf/1708.00214v1,01/08/2017 10:13,cs.CL,1001,2017
a biomedical information extraction primer for nlp researchers,http://arxiv.org/pdf/1705.05437v1,10/05/2017 11:00,cs.CL,1012,2017
deep learning applied to nlp,http://arxiv.org/pdf/1703.03091v1,09/03/2017 01:04,cs.CL,1020,2017
medical text classification using convolutional neural networks,http://arxiv.org/pdf/1704.06841v1,22/04/2017 20:39,cs.CL,1021,2017
overview of the nlpcc shared task: chinese news headline categorization,http://arxiv.org/pdf/1706.02883v1,09/06/2017 11:17,cs.CL,1022,2017
"symbolic, distributed and distributional representations for natural language processing in the era of deep learning: a survey",http://arxiv.org/pdf/1702.00764v2,02/02/2017 17:53,cs.CL,1034,2017
all that is english may be hindi: enhancing language identification through automatic ranking of likeliness of word borrowing in social media,http://arxiv.org/pdf/1707.08446v2,25/07/2017 05:17,cs.CL,1112,2017
"from imitation to prediction, data compression vs recurrent neural networks for natural language processing",http://arxiv.org/pdf/1705.00697v1,01/05/2017 21:23,cs.CL,1209,2017
building a semantic role labelling system for vietnamese,http://arxiv.org/pdf/1705.04038v1,11/05/2017 08:08,cs.CL,1298,2017
robust multilingual part-of-speech tagging via adversarial training,http://arxiv.org/pdf/1711.04903v2,14/11/2017 01:50,cs.CL,1299,2017
long-range correlation underlying childhood language and generative models,http://arxiv.org/pdf/1712.03645v1,11/12/2017 04:48,cs.CL,1300,2017
automatic generation of natural language explanations,http://arxiv.org/pdf/1707.01561v1,04/07/2017 15:52,cs.CL,1363,2017
are distributional representations ready for the real world? evaluating word vectors for grounded perceptual meaning,http://arxiv.org/pdf/1705.11168v1,31/05/2017 17:31,cs.CL,1498,2017
towards neural machine translation with latent tree attention,http://arxiv.org/pdf/1709.01915v1,06/09/2017 18:44,cs.CL,1500,2017
multilingual multi-modal embeddings for natural language processing,http://arxiv.org/pdf/1702.01101v1,03/02/2017 18:19,cs.CL,1535,2017
towards linguistically generalizable nlp systems: a workshop and shared task,http://arxiv.org/pdf/1711.01505v1,04/11/2017 22:46,cs.CL,1536,2017
data-driven dialogue systems for social agents,http://arxiv.org/pdf/1709.03190v1,10/09/2017 23:37,cs.CL,1538,2017
improving coreference resolution with automatically predicted prosodic information,http://arxiv.org/pdf/1707.09231v1,28/07/2017 14:49,cs.CL,1543,2017
are emojis predictable?,http://arxiv.org/pdf/1702.07285v2,23/02/2017 16:47,cs.CL,1755,2017
determining semantic textual similarity using natural deduction proofs,http://arxiv.org/pdf/1707.08713v1,27/07/2017 06:49,cs.CL,1780,2017
helping news editors write better headlines: a recommender to improve the keyword contents & shareability of news headlines,http://arxiv.org/pdf/1705.09656v1,26/05/2017 18:40,cs.CL,1792,2017
recent trends in deep learning based natural language processing,http://arxiv.org/pdf/1708.02709v8,09/08/2017 05:02,cs.CL,1793,2017
data innovation for international development: an overview of natural language processing for qualitative data analysis,http://arxiv.org/pdf/1709.05563v1,16/09/2017 21:16,cs.CL,1797,2017
data innovation for international development: an overview of natural language processing for qualitative data analysis,http://arxiv.org/pdf/1709.05563v1,16/09/2017 21:16,cs.CL,1803,2017
visual reasoning with natural language,http://arxiv.org/pdf/1710.00453v1,02/10/2017 02:52,cs.CL,1888,2017
evaluating word embeddings for sentence boundary detection in speech transcripts,http://arxiv.org/pdf/1708.04704v1,15/08/2017 23:12,cs.CL,1908,2017
optimizing for measure of performance in max-margin parsing,http://arxiv.org/pdf/1709.01562v2,05/09/2017 20:27,cs.CL,1911,2017
learning an executable neural semantic parser,http://arxiv.org/pdf/1711.05066v2,14/11/2017 12:00,cs.CL,1954,2017
application of a hybrid bi-lstm-crf model to the task of russian named entity recognition,http://arxiv.org/pdf/1709.09686v2,27/09/2017 19:18,cs.CL,1959,2017
"bangla word clustering based on tri-gram, 4-gram and 5-gram language model",http://arxiv.org/pdf/1701.08702v1,27/01/2017 18:43,cs.CL,2083,2017
critical survey of the freely available arabic corpora,http://arxiv.org/pdf/1702.07835v1,25/02/2017 05:16,cs.CL,2084,2017
neural skill transfer from supervised language tasks to reading comprehension,http://arxiv.org/pdf/1711.03754v1,10/11/2017 10:13,cs.CL,2086,2017
leveraging native language speech for accent identification using deep siamese networks,http://arxiv.org/pdf/1712.08992v2,25/12/2017 02:28,cs.CL,2088,2017
speaker role contextual modeling for language understanding and dialogue policy learning,http://arxiv.org/pdf/1710.00164v1,30/09/2017 09:46,cs.CL,2104,2017
improving multilingual named entity recognition with wikipedia entity type mapping,http://arxiv.org/pdf/1707.02459v1,08/07/2017 17:17,cs.CL,2123,2017
a survey of embedding models of entities and relationships for knowledge graph completion,http://arxiv.org/pdf/1703.08098v9,23/03/2017 15:15,cs.CL,2358,2017
automatic summarization of online debates,http://arxiv.org/pdf/1708.04587v1,15/08/2017 17:44,cs.CL,2359,2017
long-term memory networks for question answering,http://arxiv.org/pdf/1707.01961v1,06/07/2017 21:48,cs.CL,2403,2017
universal semantic parsing,http://arxiv.org/pdf/1702.03196v4,10/02/2017 14:57,cs.CL,2519,2017
morphological analysis for the maltese language: the challenges of a hybrid system,http://arxiv.org/pdf/1703.08701v1,25/03/2017 14:56,cs.CL,2520,2017
a neural network approach for mixing language models,http://arxiv.org/pdf/1708.06989v1,23/08/2017 14:27,cs.CL,2521,2017
bootstrapping incremental dialogue systems from minimal data: the generalisation power of dialogue grammars,http://arxiv.org/pdf/1709.07858v1,22/09/2017 18:24,cs.CL,2639,2017
naturalizing a programming language via interactive learning,http://arxiv.org/pdf/1704.06956v1,23/04/2017 19:13,cs.CL,2745,2017
de-identification in practice,http://arxiv.org/pdf/1701.03129v1,11/01/2017 19:22,cs.CL,2791,2017
be precise or fuzzy: learning the meaning of cardinals and quantifiers from vision,http://arxiv.org/pdf/1702.05270v1,17/02/2017 09:26,cs.CL,2792,2017
why we have switched from building full-fledged taxonomies to simply detecting hypernymy relations,http://arxiv.org/pdf/1703.04178v2,12/03/2017 21:07,cs.CL,2793,2017
joint learning of correlated sequence labelling tasks using bidirectional recurrent neural networks,http://arxiv.org/pdf/1703.04650v3,14/03/2017 18:26,cs.CL,2794,2017
inscript: narrative texts annotated with script information,http://arxiv.org/pdf/1703.05260v1,15/03/2017 17:01,cs.CL,2795,2017
distributional modeling on a diet: one-shot word learning from text only,http://arxiv.org/pdf/1704.04550v4,14/04/2017 23:29,cs.CL,2796,2017
deep joint entity disambiguation with local neural attention,http://arxiv.org/pdf/1704.04920v3,17/04/2017 11:18,cs.CL,2797,2017
thumt: an open source toolkit for neural machine translation,http://arxiv.org/pdf/1706.06415v1,20/06/2017 14:29,cs.CL,2798,2017
leveraging sparse and dense feature combinations for sentiment classification,http://arxiv.org/pdf/1708.03940v1,13/08/2017 18:38,cs.CL,2799,2017
continuous representation of location for geolocation and lexical dialectology using mixture density networks,http://arxiv.org/pdf/1708.04358v1,15/08/2017 00:52,cs.CL,2800,2017
clac: semantic relatedness of words and phrases,http://arxiv.org/pdf/1708.05801v1,19/08/2017 04:37,cs.CL,2801,2017
sentiment classification using images and label embeddings,http://arxiv.org/pdf/1712.00725v1,03/12/2017 07:20,cs.CL,2802,2017
learning when to skim and when to read,http://arxiv.org/pdf/1712.05483v1,15/12/2017 00:12,cs.CL,2803,2017
detecting hate speech in social media,http://arxiv.org/pdf/1712.06427v2,18/12/2017 14:39,cs.CL,2804,2017
advances in pre-training distributed word representations,http://arxiv.org/pdf/1712.09405v1,26/12/2017 21:00,cs.CL,2806,2017
grasping the finer point: a supervised similarity network for metaphor detection,http://arxiv.org/pdf/1709.00575v1,02/09/2017 14:13,cs.CL,2822,2017
leveraging discourse information effectively for authorship attribution,http://arxiv.org/pdf/1709.02271v1,07/09/2017 15:22,cs.CL,2823,2017
impact of coreference resolution on slot filling,http://arxiv.org/pdf/1710.09753v1,26/10/2017 16:25,cs.CL,2824,2017
encoding word confusion networks with recurrent neural networks for dialog state tracking,http://arxiv.org/pdf/1707.05853v2,18/07/2017 21:47,cs.CL,2863,2017
"men are from mars, women are from venus: evaluation and modelling of verbal associations",http://arxiv.org/pdf/1707.08458v1,26/07/2017 15:20,cs.CL,2864,2017
curriculum learning and minibatch bucketing in neural machine translation,http://arxiv.org/pdf/1707.09533v1,29/07/2017 16:58,cs.CL,2865,2017
"survey of the state of the art in natural language generation: core tasks, applications and evaluation",http://arxiv.org/pdf/1703.09902v4,29/03/2017 07:51,cs.CL,2989,2017
"single-pass, adaptive natural language filtering: measuring value in user generated comments on large-scale, social media news forums",http://arxiv.org/pdf/1701.03231v1,12/01/2017 04:55,cs.CL,3044,2017
reinforcement learning based argument component detection,http://arxiv.org/pdf/1702.06239v1,21/02/2017 02:18,cs.CL,3093,2017
neural multi-step reasoning for question answering on semi-structured tables,http://arxiv.org/pdf/1702.06589v2,21/02/2017 21:24,cs.CL,3094,2017
portuguese word embeddings: evaluating on word analogies and natural language tasks,http://arxiv.org/pdf/1708.06025v1,20/08/2017 22:21,cs.CL,3096,2017
mojitalk: generating emotional responses at scale,http://arxiv.org/pdf/1711.04090v2,11/11/2017 07:20,cs.CL,3097,2017
